# verdadeiro, estimado, distancia, estimulo
-70, -47.7682, 0.855882, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_-70.wav
80, 82.0172, 0.854902, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_80.wav
-70, -52.9185, 0.444118, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_-70.wav
40, 62.9614, 0.0107843, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_40.wav
30, 86.1373, 0.0117647, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_30.wav
-60, -63.2189, 0.00980392, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_-60.wav
-30, -2.70386, 0.00882353, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_-30.wav
30, 53.4335, 0.839216, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_30.wav
10, 98.4979, 0.00294118, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_10.wav
-10, 41.3305, 0.00392157, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_-10.wav
60, 88.1974, 0.816667, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_60.wav
70, 11.7167, 0.00196078, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_70.wav
10, 11.7167, 0.00196078, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_10.wav
70, 84.8498, 0.000980392, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_70.wav
20, 67.8541, 0.265686, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_20.wav
-60, 22.7897, 0.00196078, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_-60.wav
20, 58.8412, 0.919608, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_20.wav
-30, 34.1202, 0.000980392, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_-30.wav
-80, -59.0987, 0.000980392, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_-80.wav
80, 100.3, 0.00294118, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_80.wav
60, 70.1717, 0.00196078, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_60.wav
-40, -25.6223, 0.777451, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_-40.wav
30, 62.4464, 0.406863, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_30.wav
-40, 19.9571, 0.00294118, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_-40.wav
70, 37.7253, 0.00294118, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_70.wav
10, 31.03, 0.267647, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_10.wav
40, 59.3562, 0.00392157, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_40.wav
30, 59.6137, 0.00196078, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_30.wav
20, 29.2275, 0.00294118, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_20.wav
-10, 25.8798, 0.417647, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_-10.wav
80, 59.3562, 0.00490196, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_80.wav
40, 75.3219, 0.692157, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_40.wav
-20, 22.0172, 0.00196078, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_-20.wav
-20, 22.0172, 0.000980392, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_-20.wav
-70, 0.901288, 0.000980392, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_-70.wav
