# verdadeiro, estimado, distancia, estimulo
-20, -36.2841, 0.876847, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_-20.wav
40, 100.846, 0.376355, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_40.wav
-20, -89.4835, 0.397044, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_-20.wav
-30, -90, 0.910345, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_-30.wav
-40, -77.0875, 0.165517, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_-40.wav
70, 2.96987, 0.000985222, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_70.wav
-70, -79.1535, 0.00197044, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_-70.wav
-10, -26.2123, 0.0965517, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_-10.wav
-70, -74.2468, 0.102463, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_-70.wav
-80, -77.0875, 0.372414, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_-80.wav
70, 86.901, 0.370443, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_70.wav
40, 50.7461, 0.371429, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_40.wav
20, 51.0043, 0.00295567, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_20.wav
50, 50.7461, 0.0413793, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_50.wav
-80, -78.8953, 0.121182, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_-80.wav
-40, -78.637, 0.199015, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_-40.wav
70, 91.5495, 0.231527, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_70.wav
-30, -31.8938, 0.0433498, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_-30.wav
