# verdadeiro, estimado, distancia, estimulo
-30, -26.1203, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-30.wav
90, 30.7218, -0.0129353, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_90.wav
-45, -25.5789, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_-45.wav
-45, -13.9398, -0.0119403, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_-45.wav
60, 38.8421, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_60.wav
75, 52.6466, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_75.wav
45, 68.8872, -0.0139303, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_45.wav
15, 21.2481, -0.0139303, Pavao_azim_multiplostons_01nov2023_ild_multiplostons_15.wav
90, -4.19549, -0.0119403, Pavao_azim_multiplostons_01nov2023_ild_multiplostons_90.wav
-15, -18, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-15.wav
45, 19.0827, -0.0129353, Pavao_azim_multiplostons_01nov2023_ild_multiplostons_45.wav
-75, -40.7368, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_-75.wav
0, 0.947368, -0.0149254, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_0.wav
-75, -51.8346, -0.0119403, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_-75.wav
-30, -21.5188, -0.0129353, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_-30.wav
30, 42.6316, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_30.wav
-45, -4.73684, -0.0119403, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_-45.wav
75, 48.5865, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_75.wav
-90, -12.5865, -0.0149254, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_-90.wav
45, 17.188, -0.0129353, Pavao_azim_multiplostons_01nov2023_ild_multiplostons_45.wav
15, -24.2256, -0.0139303, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_15.wav
30, -6.90226, -0.0109453, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_30.wav
