# verdadeiro, estimado, distancia, estimulo
15, 48.3721, 0.385447, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_15.wav
45, 49.0698, -0.000983284, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_45.wav
-45, -8.83721, 0.734513, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-45.wav
30, 66.5116, 0.112094, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_30.wav
-90, -89.5349, 0.615536, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-90.wav
-75, -17.907, 0.248771, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_-75.wav
-60, -47.4419, 0.79646, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_-60.wav
75, 88.3721, 0.130777, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_75.wav
-75, -27.4419, 0.438545, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_-75.wav
15, 48.8372, 0.861357, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_15.wav
-45, -6.04651, 0.86234, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_-45.wav
0, 34.8837, 1, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_0.wav
-30, 22.093, 1, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_-30.wav
60, 91.8605, 1, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_60.wav
75, 95.814, 0.577188, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_75.wav
-75, 33.7209, -0.000983284, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_-75.wav
0, 33.7209, 0.999017, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_0.wav
15, 50, 0.536873, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_15.wav
-15, 35.3488, 1, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_-15.wav
45, 34.186, 0.511308, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_45.wav
0, 33.7209, 0.99705, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_0.wav
60, 33.2558, 0.159292, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_60.wav
45, 92.5581, 0.531957, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_45.wav
-60, -44.4186, 0.823992, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-60.wav
-90, 36.0465, -0.00196657, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_-90.wav
30, 66.2791, 1, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_30.wav
60, 93.0233, 0.184857, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_60.wav
45, 79.7674, 0.540806, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_45.wav
15, 53.2558, 0.442478, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_15.wav
45, 66.7442, 0.441495, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_45.wav
60, 82.5581, 0.594887, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_60.wav
15, 49.3023, 0.846608, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_15.wav
-60, -40.4651, 0.847591, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_-60.wav
90, 91.1628, 0.000983284, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_90.wav
0, 37.2093, 0.000983284, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_0.wav
-90, 36.0465, 0, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_-90.wav
