# verdadeiro, estimado, distancia, estimulo
70, 58.5634, 0.377712, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_70.wav
80, 63.1268, 0.240631, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_80.wav
50, 33.7183, 0.38856, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_50.wav
10, 12.4225, 0.768245, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_10.wav
-70, -45.3803, 0.765286, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_-70.wav
20, 30.9296, 0.688363, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_20.wav
-40, -59.0704, 0.547337, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_-40.wav
60, 25.0986, 0.921105, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_60.wav
30, 62.3662, 0.213018, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_30.wav
-40, -74.5352, 0.182446, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_-40.wav
-70, -105.211, 0.239645, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_-70.wav
60, 59.0704, 0.814596, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_60.wav
-60, -101.915, 0.87574, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_-60.wav
-20, -86.7042, 0.287968, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_-20.wav
-30, -71.2394, 0.178501, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_-30.wav
70, 63.8873, 0.344181, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_70.wav
-40, -46.3944, 0.226824, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_-40.wav
40, 31.6901, 0.198225, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_40.wav
50, 48.9296, 0.266272, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_50.wav
40, 48.169, 0.294872, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_40.wav
20, 36, 0.468442, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_20.wav
40, 59.5775, 0.550296, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_40.wav
30, 51.7183, 0.579882, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_30.wav
40, 54.7606, 0.836292, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_40.wav
70, -51.7183, 0.317554, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_70.wav
-10, -24.5915, 0.198225, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_-10.wav
80, 58.5634, 0.191321, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_80.wav
-20, -89.2394, 0.161736, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_-20.wav
-70, -102.93, 0.161736, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_-70.wav
60, -103.183, 0.131164, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_60.wav
70, 60.338, 0.662722, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_70.wav
70, 60.338, 0.677515, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_70.wav
